successorfail,moneygoal,image,projectdetail,riskchallengedetail,numberofpackage,avemoneypackage,minmoneypackage,maxmoneypackage,category
0,100000,17,1350,0,2,4600,4400,4800,プロダクト
1,150000,18,1032,0,4,9875,1000,30000,レストラン・バー
0,1000000,24,1430,0,5,37888,5320,105680,フード
1,500000,38,3269,0,9,12666,4000,25000,フード
0,500000,17,1616,0,5,8600,4500,14000,レストラン・バー
1,300000,20,915,0,6,10554,3980,16200,フード
0,1000000,45,2832,0,13,49969,4000,102600,プロダクト
1,300000,15,1840,0,9,13666,4000,50000,フード
1,300000,11,1694,0,9,20855,1000,80000,フード
1,500000,22,1034,0,6,44975,12600,123900,プロダクト
0,1000000,30,1407,0,12,21666,1000,100000,プロダクト
1,300000,36,2295,0,7,33650,6880,120700,ファッション
0,500000,59,1646,0,4,15552,14580,16524,音楽
1,500000,35,1265,0,10,8756,3240,14500,ファッション
0,10000000,16,1623,0,11,590090,1000,3000000,スポーツ
1,500000,20,1239,0,5,13800,8000,22000,レストラン・バー
1,500000,25,1746,0,4,30200,3000,56000,プロダクト
1,300000,30,1549,0,10,16450,4600,29300,プロダクト
1,500000,26,1511,0,8,15491,4050,27540,ファッション
1,200000,9,304,0,2,3929,3929,3929,プロダクト
1,500000,50,2761,0,9,17355,10800,50000,プロダクト
0,500000,17,456,0,12,10000,10000,10000,ファッション
1,300000,17,1047,0,6,36916,4500,95000,コスメ・ビューティー
0,1000000,35,2865,0,10,462270,2000,3430000,フード
1,500000,16,1033,0,9,31466,3000,100000,レストラン・バー
1,500000,33,2330,0,9,17188,3500,36000,フード
1,300000,19,812,0,9,9558,7140,18530,プロダクト
1,300000,13,999,0,4,11186,2250,27000,スポーツ
1,250000,20,3340,0,8,12762,1000,50000,社会貢献
1,200000,22,749,0,4,19290,8400,40800,プロダクト
1,500000,28,1432,0,7,15357,6980,29800,プロダクト
0,1800000,15,777,0,5,29600,3000,100000,社会貢献
1,1000000,34,3383,0,8,124200,5400,540000,映画・映像
0,3000000,42,1540,0,11,33636,3000,100000,地域活性化
0,2000000,19,1306,0,7,22857,2000,100000,地域活性化
0,3240000,1,232,0,10,16550,3000,108000,映画・映像
1,1000000,15,2383,0,6,57000,5000,150000,レストラン・バー
1,2250000,47,2316,0,4,44250,22500,105000,プロダクト
1,1000000,64,3879,0,5,36106,7350,110700,プロダクト
1,300000,27,1318,0,4,5625,1500,10000,フード
0,500000,18,1683,0,6,23416,4500,100000,レストラン・バー
0,300000,10,351,0,6,6535,1750,17900,プロダクト
1,250000,41,1634,0,10,15950,2500,60000,地域活性化
0,1000000,21,1337,0,6,13566,6000,25000,フード
0,800000,54,1953,0,8,9821,4500,22290,プロダクト
1,500000,31,992,0,3,51546,49880,54880,プロダクト
1,300000,36,3042,0,6,15273,4981,42120,プロダクト
1,800000,23,1907,0,7,71910,9590,198000,スポーツ
0,100000,28,982,0,5,5400,1000,10000,アート・写真
1,500000,36,1702,0,5,16634,13230,24570,プロダクト
1,200000,18,1149,0,7,8668,5980,19800,プロダクト
1,1000000,10,367,0,5,15200,10000,20000,レストラン・バー
0,300000,26,2232,0,8,161875,3000,1000000,フード
1,1000000,14,1583,0,6,36500,9000,100000,レストラン・バー
0,500000,6,729,0,5,11600,3000,30000,出版・ジャーナリズム
1,1000000,31,1480,0,7,85871,75000,100000,プロダクト
1,1500000,12,737,0,5,10360,7400,13320,テクノロジー
1,30000,26,3679,0,9,61444,3000,150000,教育
1,300000,15,571,0,6,6833,1500,15000,スタートアップ
1,1000000,17,1721,0,13,29615,5000,85000,地域活性化
1,300000,53,2022,0,4,21977,19370,23840,ファッション
1,800000,30,1225,0,8,26712,3000,100000,レストラン・バー
1,200000,41,1165,0,11,5714,3280,9540,ファッション
1,750000,21,1847,0,6,18466,2800,60000,社会貢献
0,200000,28,1814,0,5,8200,3000,20000,アート・写真
0,300000,10,763,0,7,5784,1950,10640,ファッション
1,300000,55,5045,0,9,9366,3000,28000,プロダクト
1,500000,5,937,0,7,19057,3000,100000,地域活性化
0,500000,10,1239,0,5,12166,1800,29970,コスメ・ビューティー
1,300000,57,2232,0,6,14683,6800,27500,プロダクト
1,1000000,21,1234,0,9,46080,3240,216000,ファッション
0,300000,28,1208,0,6,10733,4800,22000,ファッション
0,1500000,15,1030,0,6,181500,1000,1000000,演劇・パフォーマンス
0,1000000,14,1191,0,7,26084,3000,39898,地域活性化
1,300000,30,3070,0,4,12000,3000,20000,フード
1,200000,29,1704,0,7,4085,1200,8400,コスメ・ビューティー
1,500000,33,671,0,9,45044,4300,149700,プロダクト
0,1000000,16,984,0,7,17357,1500,50000,地域活性化
0,1000000,8,1282,0,6,20300,5000,50000,フード
0,360000,25,2096,0,9,5777,3000,10000,プロダクト
0,450000,24,2067,0,7,10000,1000,18000,ファッション
1,500000,30,1021,0,8,15125,6990,28900,プロダクト
0,500000,10,912,0,3,28666,1000,80000,社会貢献
1,700000,7,1210,0,7,28428,1000,100000,アニメ・マンガ
1,300000,13,1029,0,7,585742,107200,1608000,スポーツ
1,1000000,2,133,0,16,75357,2550,1020000,コスメ・ビューティー
1,600000,48,1491,0,7,6131,2780,11100,プロダクト
1,500000,18,1355,0,10,20132,5400,64800,レストラン・バー
0,1000000,27,1713,0,10,43000,10000,200000,地域活性化
0,1500000,10,442,0,6,115500,3000,500000,地域活性化
0,300000,27,1354,0,6,6850,3500,20000,プロダクト
1,1000000,24,2062,0,7,16571,5000,50000,地域活性化
0,1000000,39,1230,0,5,57200,39000,83200,プロダクト
0,5000000,41,3906,0,16,345875,5000,2500000,地域活性化
0,450000,56,2613,0,3,11133,5000,14900,プロダクト
0,300000,30,775,0,10,4219,3760,4860,プロダクト
0,1500000,22,1228,0,3,14333,3000,30000,地域活性化
0,500000,34,1807,0,7,11690,8020,18180,プロダクト
1,300000,26,994,0,7,7471,5000,11200,プロダクト
0,1500000,37,2217,0,10,16590,3900,60000,プロダクト
0,1000000,30,1936,0,9,28755,3800,100000,スポーツ
1,500000,19,1346,0,13,28153,3000,150000,演劇・パフォーマンス
1,300000,65,1692,0,5,45946,19800,114730,プロダクト
0,500000,24,1485,0,11,558839,2160,5443200,プロダクト
1,300000,35,1357,0,5,5220,2400,10000,プロダクト
1,2000000,4,799,0,9,11333,1000,50000,音楽
0,500000,25,1438,0,10,22278,1500,100000,プロダクト
1,555000,61,1543,0,4,34650,15840,51480,プロダクト
1,500000,52,3330,0,11,11101,3500,30000,フード
0,1500000,24,1622,0,13,66769,3000,500000,演劇・パフォーマンス
1,300000,20,793,0,6,5247,2646,8748,コスメ・ビューティー
0,1500000,15,1116,0,7,226714,2000,1000000,社会貢献
0,500000,28,1068,0,10,19708,5049,34732,プロダクト
1,250000,33,1673,0,5,20950,9980,49920,プロダクト
1,1000000,35,1114,0,5,45000,22800,87400,プロダクト
0,300000,29,695,0,4,9865,5000,20900,プロダクト
0,1000000,4,1263,0,7,71142,3000,300000,スポーツ
1,500000,14,632,0,7,62688,9620,296000,ファッション
1,1400000,19,1276,0,14,23071,3000,100000,社会貢献
1,5000000,27,1206,0,12,12583,500,50000,音楽
0,300000,16,934,0,8,34092,4910,202180,プロダクト
0,300000,13,895,0,5,9300,500,30000,スタートアップ
0,150000,16,680,0,6,6800,3000,10000,プロダクト
1,300000,33,2208,0,8,28855,800,108000,地域活性化
1,1000000,16,1616,0,5,129000,5000,500000,スタートアップ
1,800000,28,1276,0,5,18744,8760,43800,プロダクト
1,500000,16,1407,0,5,29506,18630,52200,プロダクト
0,300000,21,1246,0,5,11600,5000,27200,ファッション
1,300000,51,1026,0,10,7440,3200,16800,ファッション
1,1000000,23,1166,0,7,18051,8424,42120,プロダクト
1,300000,47,2736,0,10,29345,1800,100000,地域活性化
0,1000000,5,1958,0,8,15400,4000,32000,レストラン・バー
1,500000,48,1664,0,9,10522,1500,27000,フード
1,100000,26,945,0,7,3685,1000,10000,プロダクト
1,300000,32,810,0,9,10000,3000,30000,プロダクト
0,500000,34,959,0,6,5940,4320,8640,プロダクト
1,300000,18,1296,0,8,30587,3000,100000,プロダクト
0,300000,31,1891,0,7,4571,2500,9300,フード
0,500000,28,2238,0,8,13437,500,50000,ゲーム
1,800000,13,1838,0,5,21320,14800,30600,プロダクト
1,500000,17,1303,0,7,103514,1000,540000,スタートアップ
1,200000,40,1360,0,13,12923,5000,40000,プロダクト
1,200000,22,1561,0,6,6250,1000,10000,フード
0,1000000,8,708,0,2,9500,9000,10000,社会貢献
1,300000,24,1581,0,2,6500,6000,7000,レストラン・バー
0,500000,22,987,0,14,57900,3000,700000,フード
0,1500000,37,2110,0,10,23590,3000,100000,フード
1,750000,13,952,0,5,19340,2100,50000,フード
0,500000,17,915,0,6,16500,1000,40000,ファッション
1,150000,20,1211,0,5,24180,10000,55800,ファッション
1,500000,56,2265,0,6,14966,3600,31000,フード
1,400000,41,2559,0,10,36400,21000,49000,プロダクト
0,450000,11,862,0,6,5333,1000,10000,演劇・パフォーマンス
1,300000,23,754,0,6,31683,15000,75000,プロダクト
1,800000,15,689,0,10,51800,2000,300000,フード
1,1000000,13,522,0,15,113000,2000,600000,プロダクト
1,300000,32,1553,0,9,17777,8000,35000,プロダクト
0,1000000,28,2226,0,8,36387,1700,100000,演劇・パフォーマンス
0,1000000,13,847,0,4,17100,3000,50000,フード
0,500000,12,1297,0,7,10214,3500,20000,コスメ・ビューティー
1,500000,24,3269,0,8,16187,2700,100000,フード
1,300000,26,1404,0,6,67333,9000,200000,フード
1,800000,23,1151,0,5,8000,2500,15000,プロダクト
0,300000,28,969,0,8,18637,12400,29700,プロダクト
1,120000,18,826,0,9,1173,800,1360,プロダクト
1,500000,21,2608,0,5,13418,3210,32100,フード
1,300000,27,2193,0,8,10300,4950,20400,フード
1,300000,30,2163,0,7,34178,29700,56100,ファッション
0,500000,29,1263,0,9,27603,5525,163296,プロダクト
0,500000,27,3354,0,9,10111,3000,20000,地域活性化
1,500000,12,749,0,5,19700,3500,50000,映画・映像
1,400000,36,1887,0,4,5580,3900,9000,プロダクト
0,3000000,11,899,0,10,141800,3000,500000,音楽
1,1000000,37,1993,0,6,21083,2500,42800,プロダクト
1,1000000,21,1916,0,12,344250,4000,3600000,レストラン・バー
0,300000,15,2217,0,6,26333,3000,100000,教育
0,300000,35,1172,0,13,17812,2960,30000,ファッション
0,480000,18,539,0,9,11702,4500,19800,プロダクト
0,350000,13,831,0,5,5400,3000,10000,レストラン・バー
0,3000000,20,1178,0,7,31142,3000,100000,地域活性化
0,1000000,27,1426,0,14,22864,5250,60000,プロダクト
0,1500000,14,1110,0,5,9476,3420,18800,フード
0,4000000,19,1371,0,8,89375,5000,300000,スポーツ
0,10000000,15,4579,0,6,291240,3240,1080000,映画・映像
1,800000,7,822,0,7,51651,5400,200000,レストラン・バー
1,1000000,10,1965,0,15,147333,2000,1000000,レストラン・バー
0,500000,26,2289,0,7,7214,3500,10000,プロダクト
1,500000,34,1619,0,8,15642,11800,19880,プロダクト
0,1000000,8,1117,0,4,21500,1000,50000,スポーツ
0,600000,9,762,0,5,10200,5000,15000,フード
1,500000,44,1009,0,14,63666,1080,318600,プロダクト
1,1000000,32,3205,0,13,27153,1000,100000,スポーツ
1,300000,67,5499,0,8,5250,1000,15000,プロダクト
0,324000,4,753,0,3,25560,6480,54000,社会貢献
1,500000,40,1238,0,8,12480,1280,47000,プロダクト
1,5000000,23,2766,0,7,75000,5000,300000,映画・映像
0,300000,13,1601,0,7,4285,1000,10000,フード
0,500000,14,504,0,5,331600,6000,1000000,プロダクト
1,300000,32,1687,0,12,8241,4400,15400,プロダクト
1,1000000,7,693,0,7,69857,3000,300000,社会貢献
1,500000,35,1812,0,10,18493,4160,41140,地域活性化
1,1000000,18,1542,0,11,90818,1000,500000,地域活性化
1,1000000,40,5404,0,22,75727,1000,500000,スタートアップ
1,500000,21,1356,0,9,23777,4000,150000,レストラン・バー
1,200000,21,1198,0,5,19800,3000,50000,映画・映像
0,500000,9,493,0,5,39900,11000,90000,プロダクト
0,200000,16,1051,0,6,4650,500,8800,プロダクト
1,250000,20,1202,0,4,12500,5000,30000,スポーツ
1,500000,42,3129,0,7,26000,2000,90000,プロダクト
0,1000000,33,1922,0,11,18988,3240,24192,ファッション
0,250000,21,1548,0,5,3720,2400,6700,フード
1,500000,41,1221,0,13,22543,13500,41400,プロダクト
1,1000000,25,825,0,8,37421,4230,199000,プロダクト
0,500000,51,1320,0,9,21700,5400,40400,ファッション
0,200000,31,1364,0,8,4031,3400,4800,ファッション
0,600000,23,2240,0,5,26100,3000,100000,レストラン・バー
1,300000,35,1128,0,6,5633,2900,10000,プロダクト
1,1000000,26,1873,0,8,26111,3800,120000,レストラン・バー
1,600000,29,1779,0,12,41083,1000,100000,レストラン・バー
0,200000,18,806,0,7,6414,2700,20000,フード
1,1000000,30,1789,0,8,82552,4050,351000,スタートアップ
0,500000,6,1478,0,5,4860,1500,9000,レストラン・バー
0,1080000,34,2198,0,19,80857,1080,1080000,演劇・パフォーマンス
0,800000,24,2838,0,7,23514,1000,38000,プロダクト
0,650000,20,1740,0,8,112625,3000,500000,地域活性化
1,1000000,29,2104,0,10,37900,1000,100000,演劇・パフォーマンス
1,1000000,34,2182,0,11,83854,2000,500000,レストラン・バー
1,500000,17,1652,0,4,3250,1000,5000,社会貢献
1,300000,5,133,0,6,157933,74750,262199,プロダクト
0,500000,17,706,0,5,10900,3500,20000,レストラン・バー
1,500000,23,1242,0,8,6750,1000,20000,教育
1,500000,73,2029,0,10,20672,17880,22620,ファッション
1,500000,38,2011,0,8,6721,3600,11900,プロダクト
1,300000,36,2072,0,6,20533,14900,29200,プロダクト
1,300000,40,2776,0,10,16072,4980,51800,プロダクト
1,700000,41,553,0,7,14968,5440,44200,プロダクト
1,200000,22,871,0,6,12520,8640,16400,プロダクト
1,400000,46,982,0,8,4912,2800,10000,プロダクト
1,1000000,39,2483,0,19,242815,7780,463060,プロダクト
1,500000,44,1536,0,5,11328,1000,23000,ファッション
1,300000,34,1055,0,12,8781,2000,50000,ファッション
1,500000,27,1325,0,7,31165,4320,108000,スポーツ
1,500000,39,1717,0,6,20250,17000,24000,プロダクト
1,500000,42,3329,0,14,21184,1000,45360,プロダクト
1,700000,8,909,0,13,23518,5400,100000,レストラン・バー
1,3000000,24,1367,0,5,27600,3000,100000,社会貢献
0,1000000,3,407,0,3,21666,5000,50000,スポーツ
1,1000000,3,958,0,6,51705,2700,202500,出版・ジャーナリズム
1,1000000,7,535,0,5,19600,3000,50000,レストラン・バー
1,120000,25,1299,0,6,10833,2000,30000,音楽
1,130000,11,1873,0,6,5166,1000,12000,スポーツ
1,5000000,32,1807,0,5,64800,60480,69120,プロダクト
0,600000,24,2085,0,9,17305,5000,47000,フード
1,2000000,13,1265,0,6,47500,5000,100000,音楽
1,500000,30,1624,0,11,11881,3900,42000,フード
1,400000,11,1126,0,11,63227,2500,500000,演劇・パフォーマンス
1,4000000,10,1016,0,13,112846,1000,1000000,映画・映像
0,300000,20,939,0,10,4400,1000,10000,アート・写真
0,1000000,20,1012,0,8,68500,3000,300000,お笑い・エンタメ
0,1000000,13,1026,0,5,4620,1500,10000,プロダクト
1,250000,21,725,0,9,37155,2800,200800,ゲーム
1,350000,35,1976,0,6,11666,3000,30000,フード
0,300000,27,1706,0,9,6555,1000,15000,音楽
0,500000,12,771,0,5,28400,9800,84800,プロダクト
1,2000000,39,1612,0,9,43658,27160,72000,プロダクト
0,400000,16,1028,0,8,8375,3000,30000,フード
1,1000000,18,1866,0,8,31062,3500,150000,レストラン・バー
1,1000000,6,918,0,5,20200,8000,50000,レストラン・バー
0,500000,7,796,0,6,16191,2450,51800,プロダクト
0,800000,12,1394,0,9,118111,3000,800000,アート・写真
1,500000,23,1084,0,14,10592,2000,50000,映画・映像
1,500000,9,261,0,3,7560,5400,9720,ファッション
0,500000,25,2290,0,7,10400,2500,27200,コスメ・ビューティー
1,500000,17,2443,0,10,18450,3000,75000,レストラン・バー
0,1200000,9,366,0,10,27800,3000,100000,お笑い・エンタメ
1,300000,47,1681,0,7,9285,2000,30000,スタートアップ
1,700000,32,2609,0,6,103333,5000,250000,レストラン・バー
1,500000,14,612,0,9,5833,1500,20000,アニメ・マンガ
1,2000000,36,1416,0,19,45421,3000,350000,地域活性化
1,1000000,27,1453,0,6,82133,57600,149900,テクノロジー
1,300000,23,1056,0,7,11185,3800,38000,プロダクト
0,650000,11,1447,0,17,4823,3500,20000,演劇・パフォーマンス
0,200000,7,412,0,4,4747,3450,6040,ファッション
1,500000,11,1998,0,10,23600,2000,120000,レストラン・バー
1,500000,39,1425,0,8,23622,7480,29900,プロダクト
1,300000,16,899,0,4,79000,2000,300000,レストラン・バー
0,1000000,26,961,0,8,51375,1000,200000,出版・ジャーナリズム
1,200000,26,1228,0,9,12333,2000,42000,プロダクト
1,300000,10,918,0,3,9750,2000,18000,コスメ・ビューティー
0,300000,3,361,0,8,66625,3000,200000,プロダクト
1,500000,45,1470,0,6,9710,5250,19900,プロダクト
0,100000,21,2099,0,7,7652,980,18000,スポーツ
1,200000,24,2387,0,9,29777,3000,60000,地域活性化
1,250000,21,1485,0,6,18183,8800,45000,プロダクト
1,1000000,15,1545,0,8,22750,8000,100000,レストラン・バー
0,1000000,19,1394,0,4,10625,2500,25000,フード
1,400000,22,1085,0,8,6375,500,20000,ファッション
0,300000,18,1064,0,7,5371,2000,7500,社会貢献
0,300000,25,987,0,3,13600,10000,19000,プロダクト
1,500000,68,1592,0,14,11711,3200,25900,プロダクト
1,300000,10,892,0,8,10220,2000,20000,プロダクト
0,3000000,12,647,0,12,113250,1000,1000000,映画・映像
0,1000000,19,1020,0,8,29000,2000,100000,フード
1,500000,29,1786,0,11,21436,1000,80000,地域活性化
0,1000000,31,1020,0,8,9450,3600,15000,プロダクト
1,500000,44,2145,0,11,57936,1000,225000,プロダクト
1,1000000,25,2629,0,5,5600,1000,12000,レストラン・バー
1,500000,63,2565,0,14,31792,4500,139800,プロダクト
1,300000,38,2863,0,10,26800,3000,100000,フード
1,1000000,11,2329,0,5,16000,5000,30000,フード
1,100000,17,1469,0,8,55125,500,200000,スポーツ
0,300000,17,809,0,6,31133,5000,100000,フード
0,500000,8,884,0,4,51755,3000,180000,レストラン・バー
1,300000,25,1738,0,10,11350,2000,37000,フード
1,300000,50,1397,0,12,5650,1000,14960,プロダクト
1,1000000,26,1769,0,9,58166,1500,210000,ファッション
1,800000,29,1828,0,9,4666,3000,10000,レストラン・バー
1,550000,21,1183,0,3,9033,3700,17900,プロダクト
1,700000,32,1830,0,10,19396,6480,100000,プロダクト
1,2000000,30,3393,0,15,99533,3000,500000,レストラン・バー
